@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
2557,'2021/11/13 18:49:04:067',17,261,392,418,245,251,249,5
2558,'2021/11/13 18:49:04:068',17,261,392,418,246,251,249,5
2559,'2021/11/13 18:49:04:068',17,261,392,417,246,251,249,5
2560,'2021/11/13 18:49:04:068',17,261,391,417,246,251,249,5
2561,'2021/11/13 18:49:04:068',17,258,391,417,246,251,249,5
2562,'2021/11/13 18:49:04:097',17,258,391,417,246,251,247,5
2563,'2021/11/13 18:49:04:098',17,258,391,417,246,252,247,5
2564,'2021/11/13 18:49:04:098',17,258,391,418,246,252,247,5
2565,'2021/11/13 18:49:04:098',17,258,393,418,246,252,247,5
2566,'2021/11/13 18:49:04:098',17,260,393,418,246,252,247,5
2567,'2021/11/13 18:49:04:142',17,260,393,418,246,252,249,5
2568,'2021/11/13 18:49:04:142',17,260,393,418,246,250,249,5
2569,'2021/11/13 18:49:04:142',17,260,394,418,246,250,249,5
2570,'2021/11/13 18:49:04:142',17,258,394,418,246,250,249,5
2571,'2021/11/13 18:49:04:172',17,258,394,418,246,251,249,5
2572,'2021/11/13 18:49:04:173',17,258,394,418,245,251,249,5
2573,'2021/11/13 18:49:04:174',17,258,394,415,245,251,249,5
2574,'2021/11/13 18:49:04:174',17,258,395,415,245,251,249,5
2575,'2021/11/13 18:49:04:174',17,260,395,415,245,251,249,5
2576,'2021/11/13 18:49:04:202',17,260,395,415,246,251,249,5
2577,'2021/11/13 18:49:04:202',17,260,391,415,246,251,249,5
2578,'2021/11/13 18:49:04:247',17,260,391,415,246,251,241,5
2579,'2021/11/13 18:49:04:248',17,260,391,415,246,252,241,5
2580,'2021/11/13 18:49:04:248',17,260,391,415,248,252,241,5
2581,'2021/11/13 18:49:04:248',17,260,394,415,248,252,241,5
2582,'2021/11/13 18:49:04:277',17,260,394,415,248,252,251,5
2583,'2021/11/13 18:49:04:277',17,260,394,415,246,252,251,5
2584,'2021/11/13 18:49:04:277',17,260,394,419,246,252,251,5
2585,'2021/11/13 18:49:04:277',17,260,392,419,246,252,251,5
2586,'2021/11/13 18:49:04:277',17,263,392,419,246,252,251,5
2587,'2021/11/13 18:49:04:307',17,263,392,419,246,252,249,5
2588,'2021/11/13 18:49:04:307',17,263,392,419,246,249,249,5
2589,'2021/11/13 18:49:04:307',17,263,392,419,245,249,249,5
2590,'2021/11/13 18:49:04:307',17,263,392,417,245,249,249,5
2591,'2021/11/13 18:49:04:307',17,263,389,417,245,249,249,5
2592,'2021/11/13 18:49:04:307',17,260,389,417,245,249,249,5
2593,'2021/11/13 18:49:04:352',17,260,389,417,245,249,243,5
2594,'2021/11/13 18:49:04:353',17,260,389,417,245,255,243,5
2595,'2021/11/13 18:49:04:353',17,260,389,415,245,255,243,5
2596,'2021/11/13 18:49:04:353',17,260,394,415,245,255,243,5
2597,'2021/11/13 18:49:04:353',17,256,394,415,245,255,243,5
2598,'2021/11/13 18:49:04:382',17,256,394,415,245,255,247,5
2599,'2021/11/13 18:49:04:383',17,256,394,415,245,254,247,5
2600,'2021/11/13 18:49:04:383',17,256,394,415,247,254,247,5
2601,'2021/11/13 18:49:04:383',17,256,394,418,247,254,247,5
2602,'2021/11/13 18:49:04:383',17,262,394,418,247,254,247,5
2603,'2021/11/13 18:49:04:427',17,262,394,418,247,254,252,5
2604,'2021/11/13 18:49:04:427',17,262,394,418,247,247,252,5
2605,'2021/11/13 18:49:04:427',17,262,394,418,250,247,252,5
2606,'2021/11/13 18:49:04:427',17,262,394,415,250,247,252,5
2607,'2021/11/13 18:49:04:457',17,262,394,415,250,247,249,5
2608,'2021/11/13 18:49:04:457',17,262,394,415,250,250,249,5
2609,'2021/11/13 18:49:04:457',17,262,394,415,252,250,249,5
2610,'2021/11/13 18:49:04:457',17,262,392,415,252,250,249,5
2611,'2021/11/13 18:49:04:457',17,255,392,415,252,250,249,5
2612,'2021/11/13 18:49:04:487',17,255,392,415,252,250,248,5
2613,'2021/11/13 18:49:04:488',17,255,392,415,252,253,248,5
2614,'2021/11/13 18:49:04:488',17,255,392,415,250,253,248,5
2615,'2021/11/13 18:49:04:488',17,255,392,420,250,253,248,5
2616,'2021/11/13 18:49:04:488',17,255,389,420,250,253,248,5
2617,'2021/11/13 18:49:04:488',17,260,389,420,250,253,248,5
2618,'2021/11/13 19:27:13:755',18,265,475,246,249,248,248,5
2619,'2021/11/13 19:27:13:777',18,265,475,246,249,246,248,5
2620,'2021/11/13 19:27:13:777',18,265,475,246,251,246,248,5
2621,'2021/11/13 19:27:13:777',18,265,475,251,251,246,248,5
2622,'2021/11/13 19:27:13:777',18,265,473,251,251,246,248,5
2623,'2021/11/13 19:27:13:783',18,265,473,251,251,246,247,5
2624,'2021/11/13 19:27:13:784',18,265,473,251,251,249,247,5
2625,'2021/11/13 19:27:13:784',18,265,473,251,247,249,247,5
2626,'2021/11/13 19:27:13:784',18,265,471,251,247,249,247,5
2627,'2021/11/13 19:27:13:784',18,263,471,251,247,249,247,5
2628,'2021/11/13 19:27:13:813',18,263,471,251,247,253,247,5
2629,'2021/11/13 19:27:13:814',18,263,471,251,248,253,247,5
2630,'2021/11/13 19:27:13:814',18,263,471,250,248,253,247,5
2631,'2021/11/13 19:27:13:815',18,263,477,250,248,253,247,5
2632,'2021/11/13 19:27:13:815',18,266,477,250,248,253,247,5
2633,'2021/11/13 19:27:13:859',18,266,477,250,248,253,250,5
2634,'2021/11/13 19:27:13:859',18,266,477,250,248,252,250,5
2635,'2021/11/13 19:27:13:859',18,266,475,250,248,252,250,5
2636,'2021/11/13 19:27:13:859',18,270,475,250,248,252,250,5
2637,'2021/11/13 19:27:13:889',18,270,475,250,248,252,253,5
2638,'2021/11/13 19:27:13:890',18,270,475,250,248,246,253,5
2639,'2021/11/13 19:27:13:891',18,270,475,250,245,246,253,5
2640,'2021/11/13 19:27:13:891',18,270,475,251,245,246,253,5
2641,'2021/11/13 19:27:13:891',18,270,472,251,245,246,253,5
2642,'2021/11/13 19:27:13:891',18,268,472,251,245,246,253,5
2643,'2021/11/13 19:27:13:919',18,268,472,251,245,246,251,5
2644,'2021/11/13 19:27:13:919',18,268,472,251,245,249,251,5
2645,'2021/11/13 19:27:13:919',18,268,472,251,248,249,251,5
2646,'2021/11/13 19:27:13:919',18,268,472,247,248,249,251,5
2647,'2021/11/13 19:27:13:919',18,268,475,247,248,249,251,5
2648,'2021/11/13 19:27:13:919',18,260,475,247,248,249,251,5
2649,'2021/11/13 19:27:13:964',18,260,475,247,248,255,251,5
2650,'2021/11/13 19:27:13:964',18,260,475,247,249,255,251,5
2651,'2021/11/13 19:27:13:965',18,260,475,248,249,255,251,5
2652,'2021/11/13 19:27:13:965',18,260,474,248,249,255,251,5
2653,'2021/11/13 19:27:13:965',18,263,474,248,249,255,251,5
2654,'2021/11/13 19:27:13:994',18,263,474,248,249,250,251,5
2655,'2021/11/13 19:27:13:994',18,263,474,248,253,250,251,5
2656,'2021/11/13 19:27:13:994',18,263,474,247,253,250,251,5
2657,'2021/11/13 19:27:13:994',18,263,475,247,253,250,251,5
2658,'2021/11/13 19:27:13:994',18,265,475,247,253,250,251,5
2659,'2021/11/13 19:27:14:039',18,265,475,247,253,248,251,5
2660,'2021/11/13 19:27:14:040',18,265,475,251,253,248,251,5
2661,'2021/11/13 19:27:14:040',18,265,471,251,253,248,251,5
2662,'2021/11/13 19:27:14:040',18,260,471,251,253,248,251,5
2663,'2021/11/13 19:27:14:071',18,260,471,251,253,248,249,5
2664,'2021/11/13 19:27:14:071',18,260,471,251,253,253,249,5
2665,'2021/11/13 19:27:14:071',18,260,471,251,245,253,249,5
2666,'2021/11/13 19:27:14:071',18,260,471,252,245,253,249,5
2667,'2021/11/13 19:27:14:071',18,260,472,252,245,253,249,5
2668,'2021/11/13 19:27:14:071',18,262,472,252,245,253,249,5
2669,'2021/11/13 19:27:14:099',18,262,472,252,245,252,249,5
2670,'2021/11/13 19:27:14:099',18,262,472,252,248,252,249,5
2671,'2021/11/13 19:27:14:099',18,262,472,245,248,252,249,5
2672,'2021/11/13 19:27:14:099',18,262,479,245,248,252,249,5
2673,'2021/11/13 19:27:14:099',18,267,479,245,248,252,249,5
2674,'2021/11/13 19:27:14:144',18,267,479,245,248,252,251,5
2675,'2021/11/13 19:27:14:144',18,267,479,245,248,249,251,5
2676,'2021/11/13 19:27:14:144',18,267,479,245,251,249,251,5
2677,'2021/11/13 19:27:14:144',18,267,479,250,251,249,251,5
2678,'2021/11/13 19:27:14:145',18,267,473,250,251,249,251,5
2679,'2021/11/13 19:27:14:145',18,266,473,250,251,249,251,5
2680,'2021/11/13 19:27:14:174',18,266,473,250,251,249,248,5
2681,'2021/11/13 19:27:14:174',18,266,473,250,248,249,248,5
2682,'2021/11/13 19:27:14:174',18,261,473,250,248,249,248,5
2683,'2021/11/13 19:27:14:204',18,261,473,250,248,249,247,5
2684,'2021/11/13 19:27:14:204',18,261,473,250,248,254,247,5
2685,'2021/11/13 19:27:14:204',18,261,473,250,247,254,247,5
2686,'2021/11/13 19:27:14:204',18,261,473,247,247,254,247,5
2687,'2021/11/13 19:27:14:204',18,261,474,247,247,254,247,5
2688,'2021/11/13 19:27:14:204',18,262,474,247,247,254,247,5
2689,'2021/11/13 19:27:14:249',18,262,474,247,247,252,247,5
2690,'2021/11/13 19:27:14:251',18,262,474,247,248,252,247,5
2691,'2021/11/13 19:27:14:254',18,262,474,246,248,252,247,5
2692,'2021/11/13 19:27:14:256',18,262,475,246,248,252,247,5
2693,'2021/11/13 19:27:14:256',18,267,475,246,248,252,247,5
2694,'2021/11/13 19:27:14:279',18,267,475,246,248,252,249,5
2695,'2021/11/13 19:27:14:279',18,267,475,246,248,249,249,5
2696,'2021/11/13 19:27:14:279',18,267,475,246,249,249,249,5
2697,'2021/11/13 19:27:14:279',18,267,475,247,249,249,249,5
2698,'2021/11/13 19:27:14:279',18,266,475,247,249,249,249,5
2699,'2021/11/13 19:27:14:309',18,266,475,247,249,249,248,5
2700,'2021/11/13 19:27:14:309',18,266,475,247,249,251,248,5
2701,'2021/11/13 19:27:14:309',18,266,475,247,247,251,248,5
2702,'2021/11/13 19:27:14:309',18,266,475,248,247,251,248,5
2703,'2021/11/13 19:27:14:309',18,266,472,248,247,251,248,5
2704,'2021/11/13 19:27:14:309',18,265,472,248,247,251,248,5
2705,'2021/11/13 19:27:14:354',18,265,472,248,247,250,248,5
2706,'2021/11/13 19:27:14:354',18,265,472,248,249,250,248,5
2707,'2021/11/13 19:27:14:355',18,265,472,245,249,250,248,5
2708,'2021/11/13 19:27:14:355',18,265,474,245,249,250,248,5
2709,'2021/11/13 19:27:14:384',18,265,474,245,249,250,247,5
2710,'2021/11/13 19:27:14:385',18,265,474,245,249,248,247,5
2711,'2021/11/13 19:27:14:386',18,265,474,245,250,248,247,5
2712,'2021/11/13 19:27:14:386',18,265,474,246,250,248,247,5
2713,'2021/11/13 19:27:14:387',18,265,475,246,250,248,247,5
2714,'2021/11/13 19:27:14:387',18,264,475,246,250,248,247,5
2715,'2021/11/13 19:27:14:429',18,264,475,246,250,248,248,5
2716,'2021/11/13 19:27:14:429',18,264,475,246,250,251,248,5
2717,'2021/11/13 19:27:14:429',18,264,475,250,250,251,248,5
2718,'2021/11/13 19:27:14:429',18,264,473,250,250,251,248,5
2719,'2021/11/13 19:27:14:430',18,263,473,250,250,251,248,5
2720,'2021/11/13 19:27:14:459',18,263,473,250,250,251,247,5
2721,'2021/11/13 19:27:14:460',18,263,473,250,248,251,247,5
2722,'2021/11/13 19:27:14:460',18,263,473,247,248,251,247,5
2723,'2021/11/13 19:27:14:460',18,263,474,247,248,251,247,5
2724,'2021/11/13 19:27:14:460',18,266,474,247,248,251,247,5
2725,'2021/11/13 19:27:14:491',18,266,474,247,248,251,250,5
2726,'2021/11/13 19:27:14:495',18,266,474,246,248,251,250,5
2727,'2021/11/13 19:27:14:495',18,266,475,246,248,251,250,5
2728,'2021/11/13 19:27:14:495',18,267,475,246,248,251,250,5
2729,'2021/11/13 19:27:14:534',18,267,475,246,248,251,251,5
2730,'2021/11/13 19:27:14:534',18,267,475,246,248,249,251,5
2731,'2021/11/13 19:27:14:535',18,267,475,246,247,249,251,5
2732,'2021/11/13 19:27:14:535',18,264,475,246,247,249,251,5
2733,'2021/11/13 19:27:14:570',18,264,475,246,247,249,252,5
2734,'2021/11/13 19:27:14:570',18,264,475,246,247,250,252,5
2735,'2021/11/13 19:27:14:570',18,264,475,246,250,250,252,5
2736,'2021/11/13 19:27:14:570',18,264,475,245,250,250,252,5
2737,'2021/11/13 19:27:14:570',18,264,474,245,250,250,252,5
2738,'2021/11/13 19:27:14:594',18,264,474,245,250,250,251,5
2739,'2021/11/13 19:27:14:594',18,264,474,245,250,249,251,5
2740,'2021/11/13 19:27:14:594',18,264,472,245,250,249,251,5
2741,'2021/11/13 19:27:14:594',18,262,472,245,250,249,251,5
2742,'2021/11/13 19:27:14:639',18,262,472,245,250,249,248,5
2743,'2021/11/13 19:27:14:641',18,262,472,245,250,250,248,5
2744,'2021/11/13 19:27:14:641',18,262,472,245,251,250,248,5
2745,'2021/11/13 19:27:14:641',18,262,472,248,251,250,248,5
2746,'2021/11/13 19:27:14:641',18,262,476,248,251,250,248,5
2747,'2021/11/13 19:27:14:641',18,261,476,248,251,250,248,5
2748,'2021/11/13 19:27:14:669',18,261,476,248,251,254,248,5
2749,'2021/11/13 19:27:14:670',18,261,476,248,249,254,248,5
2750,'2021/11/13 19:27:14:670',18,261,476,250,249,254,248,5
2751,'2021/11/13 19:27:14:670',18,261,472,250,249,254,248,5
2752,'2021/11/13 19:27:14:670',18,264,472,250,249,254,248,5
2753,'2021/11/13 19:27:14:714',18,264,472,250,249,251,248,5
2754,'2021/11/13 19:27:14:714',18,264,472,250,245,251,248,5
2755,'2021/11/13 19:27:14:714',18,264,472,248,245,251,248,5
2756,'2021/11/13 19:27:14:714',18,264,473,248,245,251,248,5
2757,'2021/11/13 19:27:14:714',18,263,473,248,245,251,248,5
2758,'2021/11/13 19:27:14:744',18,263,473,248,245,248,248,5
2759,'2021/11/13 19:27:14:744',18,263,473,248,247,248,248,5
2760,'2021/11/13 19:27:14:744',18,263,473,242,247,248,248,5
2761,'2021/11/13 19:27:14:744',18,263,477,242,247,248,248,5
2762,'2021/11/13 19:27:14:774',18,263,477,242,247,248,249,5
2763,'2021/11/13 19:27:14:774',18,263,477,242,247,250,249,5
2764,'2021/11/13 19:27:14:774',18,263,477,242,250,250,249,5
2765,'2021/11/13 19:27:14:774',18,263,477,245,250,250,249,5
2766,'2021/11/13 19:27:14:774',18,263,474,245,250,250,249,5
2767,'2021/11/13 19:27:14:774',18,264,474,245,250,250,249,5
2768,'2021/11/13 19:27:14:819',18,264,474,245,250,250,248,5
2769,'2021/11/13 19:27:14:819',18,264,474,245,250,249,248,5
2770,'2021/11/13 19:27:14:819',18,264,474,245,247,249,248,5
2771,'2021/11/13 19:27:14:819',18,264,474,249,247,249,248,5
2772,'2021/11/13 19:27:14:820',18,264,471,249,247,249,248,5
2773,'2021/11/13 19:27:14:849',18,264,471,249,248,249,248,5
2774,'2021/11/13 19:27:14:849',18,264,471,246,248,249,248,5
2775,'2021/11/13 19:27:14:849',18,264,475,246,248,249,248,5
2776,'2021/11/13 19:27:14:879',18,264,475,246,248,249,249,5
2777,'2021/11/13 19:27:14:879',18,264,475,246,250,249,249,5
2778,'2021/11/13 19:27:14:879',18,264,474,246,250,249,249,5
2779,'2021/11/13 19:27:14:879',18,266,474,246,250,249,249,5
2780,'2021/11/13 19:27:14:924',18,266,474,246,250,249,248,5
2781,'2021/11/13 19:27:14:924',18,266,474,246,250,250,248,5
2782,'2021/11/13 19:27:14:924',18,266,474,246,248,250,248,5
2783,'2021/11/13 19:27:14:924',18,266,474,249,248,250,248,5
2784,'2021/11/13 19:27:14:924',18,266,475,249,248,250,248,5
2785,'2021/11/13 19:27:14:954',18,266,475,249,248,250,251,5
2786,'2021/11/13 19:27:14:954',18,266,475,249,248,249,251,5
2787,'2021/11/13 19:27:14:954',18,266,475,242,248,249,251,5
2788,'2021/11/13 19:27:14:954',18,267,475,242,248,249,251,5
2789,'2021/11/13 19:27:14:984',18,267,475,242,248,248,251,5
2790,'2021/11/13 19:27:14:984',18,267,475,242,249,248,251,5
2791,'2021/11/13 19:27:14:984',18,267,475,245,249,248,251,5
2792,'2021/11/13 19:27:14:984',18,267,474,245,249,248,251,5
2793,'2021/11/13 19:27:14:984',18,264,474,245,249,248,251,5
2794,'2021/11/13 19:27:15:029',18,264,474,245,249,248,250,5
2795,'2021/11/13 19:27:15:029',18,264,474,245,249,247,250,5
2796,'2021/11/13 19:27:15:029',18,264,474,247,249,247,250,5
2797,'2021/11/13 19:27:15:029',18,264,475,247,249,247,250,5
2798,'2021/11/13 19:27:15:058',18,264,475,247,249,247,251,5
2799,'2021/11/13 19:27:15:059',18,264,475,247,247,247,251,5
2800,'2021/11/13 19:27:15:059',18,264,474,247,247,247,251,5
2801,'2021/11/13 19:27:15:060',18,263,474,247,247,247,251,5
2802,'2021/11/13 19:27:15:105',18,263,474,247,247,247,249,5
2803,'2021/11/13 19:27:15:105',18,263,474,247,247,248,249,5
2804,'2021/11/13 19:27:15:106',18,263,474,247,249,248,249,5
2805,'2021/11/13 19:27:15:106',18,263,474,243,249,248,249,5
2806,'2021/11/13 19:27:15:107',18,263,475,243,249,248,249,5
2807,'2021/11/13 19:27:15:107',18,264,475,243,249,248,249,5
2808,'2021/11/13 19:27:15:139',18,264,475,243,249,250,249,5
2809,'2021/11/13 19:27:15:140',18,264,475,243,250,250,249,5
2810,'2021/11/13 19:27:15:140',18,264,475,247,250,250,249,5
2811,'2021/11/13 19:27:15:140',18,264,473,247,250,250,249,5
2812,'2021/11/13 19:27:15:164',18,264,473,247,250,253,249,5
2813,'2021/11/13 19:27:15:164',18,264,473,247,249,253,249,5
2814,'2021/11/13 19:27:15:164',18,264,474,247,249,253,249,5
2815,'2021/11/13 19:27:15:209',18,264,474,247,249,253,248,5
2816,'2021/11/13 19:27:15:209',18,264,474,247,252,253,248,5
2817,'2021/11/13 19:27:15:209',18,264,474,241,252,253,248,5
2818,'2021/11/13 19:27:15:209',18,264,475,241,252,253,248,5
2819,'2021/11/13 19:27:15:209',18,266,475,241,252,253,248,5
2820,'2021/11/13 19:27:15:239',18,266,475,241,252,253,249,5
2821,'2021/11/13 19:27:15:240',18,266,475,241,252,252,249,5
2822,'2021/11/13 19:27:15:240',18,266,475,241,254,252,249,5
2823,'2021/11/13 19:27:15:240',18,266,475,243,254,252,249,5
2824,'2021/11/13 19:27:15:240',18,266,474,243,254,252,249,5
2825,'2021/11/13 19:27:15:269',18,266,474,243,254,252,250,5
2826,'2021/11/13 19:27:15:269',18,266,474,243,250,252,250,5
2827,'2021/11/13 19:27:15:269',18,266,474,249,250,252,250,5
2828,'2021/11/13 19:27:15:269',18,266,471,249,250,252,250,5
2829,'2021/11/13 19:27:15:269',18,265,471,249,250,252,250,5
2830,'2021/11/13 19:27:15:314',18,265,471,249,250,252,248,5
2831,'2021/11/13 19:27:15:314',18,265,471,249,247,252,248,5
2832,'2021/11/13 19:27:15:314',18,265,471,243,247,252,248,5
2833,'2021/11/13 19:27:15:314',18,265,478,243,247,252,248,5
2834,'2021/11/13 19:27:15:314',18,264,478,243,247,252,248,5
2835,'2021/11/13 19:27:15:344',18,264,478,243,247,252,250,5
2836,'2021/11/13 19:27:15:344',18,264,478,243,247,253,250,5
2837,'2021/11/13 19:27:15:344',18,264,478,243,250,253,250,5
2838,'2021/11/13 19:27:15:344',18,264,478,245,250,253,250,5
2839,'2021/11/13 19:27:15:344',18,264,474,245,250,253,250,5
2840,'2021/11/13 19:27:15:344',18,265,474,245,250,253,250,5
2841,'2021/11/13 19:27:15:389',18,265,474,245,250,250,250,5
2842,'2021/11/13 19:27:15:389',18,265,474,245,248,250,250,5
2843,'2021/11/13 19:27:15:389',18,265,474,243,248,250,250,5
2844,'2021/11/13 19:27:15:390',18,265,470,243,248,250,250,5
2845,'2021/11/13 19:27:15:390',18,266,470,243,248,250,250,5
2846,'2021/11/13 19:27:15:419',18,266,470,243,248,250,248,5
2847,'2021/11/13 19:27:15:419',18,266,470,243,248,251,248,5
2848,'2021/11/13 19:27:15:419',18,266,470,243,247,251,248,5
2849,'2021/11/13 19:27:15:419',18,266,470,241,247,251,248,5
2850,'2021/11/13 19:27:15:419',18,266,477,241,247,251,248,5
2851,'2021/11/13 19:27:15:419',18,263,477,241,247,251,248,5
2852,'2021/11/13 19:27:15:449',18,263,477,241,247,251,249,5
2853,'2021/11/13 19:27:15:449',18,263,477,241,247,255,249,5
2854,'2021/11/13 19:27:15:449',18,263,477,241,251,255,249,5
2855,'2021/11/13 19:27:15:449',18,263,477,243,251,255,249,5
2856,'2021/11/13 19:27:15:449',18,263,479,243,251,255,249,5
2857,'2021/11/13 19:27:15:449',18,265,479,243,251,255,249,5
2858,'2021/11/13 19:27:15:494',18,265,479,243,251,250,249,5
2859,'2021/11/13 19:27:15:494',18,265,479,243,250,250,249,5
2860,'2021/11/13 19:27:15:495',18,265,479,246,250,250,249,5
2861,'2021/11/13 19:27:15:495',18,265,474,246,250,250,249,5
2862,'2021/11/13 19:27:15:495',18,268,474,246,250,250,249,5
2863,'2021/11/13 19:27:37:709',19,428,338,357,251,254,247,2
2864,'2021/11/13 19:27:37:712',19,428,338,357,251,258,247,2
2865,'2021/11/13 19:27:37:712',19,428,338,357,250,258,247,2
2866,'2021/11/13 19:27:37:712',19,428,339,357,250,258,247,2
2867,'2021/11/13 19:27:37:712',19,430,339,357,250,258,247,2
2868,'2021/11/13 19:27:37:753',19,430,339,357,250,258,249,2
2869,'2021/11/13 19:27:37:754',19,430,339,357,250,255,249,2
2870,'2021/11/13 19:27:37:754',19,430,339,357,248,255,249,2
2871,'2021/11/13 19:27:37:755',19,430,339,361,248,255,249,2
2872,'2021/11/13 19:27:37:755',19,430,341,361,248,255,249,2
2873,'2021/11/13 19:27:37:755',19,432,341,361,248,255,249,2
2874,'2021/11/13 19:27:37:783',19,432,341,361,248,255,248,2
2875,'2021/11/13 19:27:37:784',19,432,341,361,248,257,248,2
2876,'2021/11/13 19:27:37:784',19,432,338,361,248,257,248,2
2877,'2021/11/13 19:27:37:784',19,426,338,361,248,257,248,2
2878,'2021/11/13 19:27:37:813',19,426,338,361,248,257,249,2
2879,'2021/11/13 19:27:37:814',19,426,338,361,248,255,249,2
2880,'2021/11/13 19:27:37:814',19,426,338,361,247,255,249,2
2881,'2021/11/13 19:27:37:814',19,426,338,360,247,255,249,2
2882,'2021/11/13 19:27:37:814',19,426,337,360,247,255,249,2
2883,'2021/11/13 19:27:37:814',19,430,337,360,247,255,249,2
2884,'2021/11/13 19:27:37:858',19,430,337,360,247,255,250,2
2885,'2021/11/13 19:27:37:859',19,430,337,360,247,254,250,2
2886,'2021/11/13 19:27:37:860',19,430,337,357,247,254,250,2
2887,'2021/11/13 19:27:37:860',19,430,342,357,247,254,250,2
2888,'2021/11/13 19:27:37:888',19,430,342,357,247,254,252,2
2889,'2021/11/13 19:27:37:889',19,430,342,357,247,252,252,2
2890,'2021/11/13 19:27:37:890',19,430,342,357,246,252,252,2
2891,'2021/11/13 19:27:37:890',19,430,342,360,246,252,252,2
2892,'2021/11/13 19:27:37:890',19,430,337,360,246,252,252,2
2893,'2021/11/13 19:27:37:890',19,432,337,360,246,252,252,2
2894,'2021/11/13 19:27:37:933',19,432,337,360,246,252,251,2
2895,'2021/11/13 19:27:37:934',19,432,337,360,246,250,251,2
2896,'2021/11/13 19:27:37:934',19,432,337,360,248,250,251,2
2897,'2021/11/13 19:27:37:934',19,432,337,359,248,250,251,2
2898,'2021/11/13 19:27:37:934',19,432,339,359,248,250,251,2
2899,'2021/11/13 19:27:37:934',19,428,339,359,248,250,251,2
2900,'2021/11/13 19:27:37:963',19,428,339,359,248,250,248,2
2901,'2021/11/13 19:27:37:964',19,428,339,359,248,251,248,2
2902,'2021/11/13 19:27:37:964',19,428,339,360,248,251,248,2
2903,'2021/11/13 19:27:37:964',19,428,338,360,248,251,248,2
2904,'2021/11/13 19:27:37:964',19,426,338,360,248,251,248,2
2905,'2021/11/13 19:27:37:993',19,426,338,360,248,251,252,2
2906,'2021/11/13 19:27:37:994',19,426,338,360,247,251,252,2
2907,'2021/11/13 19:27:37:994',19,426,338,359,247,251,252,2
2908,'2021/11/13 19:27:37:994',19,428,338,359,247,251,252,2
2909,'2021/11/13 19:27:38:038',19,428,338,359,247,251,251,2
2910,'2021/11/13 19:27:38:040',19,428,338,359,249,251,251,2
2911,'2021/11/13 19:27:38:040',19,428,338,361,249,251,251,2
2912,'2021/11/13 19:27:38:040',19,428,339,361,249,251,251,2
2913,'2021/11/13 19:27:38:040',19,431,339,361,249,251,251,2
2914,'2021/11/13 19:27:38:069',19,431,339,361,249,251,249,2
2915,'2021/11/13 19:27:38:069',19,431,339,361,249,249,249,2
2916,'2021/11/13 19:27:38:069',19,431,339,361,248,249,249,2
2917,'2021/11/13 19:27:38:069',19,431,339,360,248,249,249,2
2918,'2021/11/13 19:27:38:069',19,431,336,360,248,249,249,2
2919,'2021/11/13 19:27:38:069',19,428,336,360,248,249,249,2
2920,'2021/11/13 19:27:38:098',19,428,336,360,248,248,249,2
2921,'2021/11/13 19:27:38:099',19,428,336,360,246,248,249,2
2922,'2021/11/13 19:27:38:099',19,428,336,362,246,248,249,2
2923,'2021/11/13 19:27:38:099',19,428,338,362,246,248,249,2
2924,'2021/11/13 19:27:38:099',19,427,338,362,246,248,249,2
2925,'2021/11/13 19:27:38:144',19,427,338,362,246,248,252,2
2926,'2021/11/13 19:27:38:145',19,427,338,362,246,251,252,2
2927,'2021/11/13 19:27:38:145',19,427,338,362,248,251,252,2
2928,'2021/11/13 19:27:38:145',19,427,338,358,248,251,252,2
2929,'2021/11/13 19:27:38:145',19,427,339,358,248,251,252,2
2930,'2021/11/13 19:27:38:145',19,431,339,358,248,251,252,2
2931,'2021/11/13 19:27:38:173',19,431,339,358,248,251,253,2
2932,'2021/11/13 19:27:38:174',19,431,339,358,248,250,253,2
2933,'2021/11/13 19:27:38:174',19,431,339,358,249,250,253,2
2934,'2021/11/13 19:27:38:174',19,431,339,361,249,250,253,2
2935,'2021/11/13 19:27:38:174',19,428,339,361,249,250,253,2
2936,'2021/11/13 19:27:38:203',19,428,339,361,249,250,249,2
2937,'2021/11/13 19:27:38:204',19,428,339,361,249,251,249,2
2938,'2021/11/13 19:27:38:204',19,428,339,361,248,251,249,2
2939,'2021/11/13 19:27:38:204',19,428,339,357,248,251,249,2
2940,'2021/11/13 19:27:38:204',19,428,338,357,248,251,249,2
2941,'2021/11/13 19:27:38:204',19,427,338,357,248,251,249,2
2942,'2021/11/13 19:27:38:248',19,427,338,357,248,251,250,2
2943,'2021/11/13 19:27:38:248',19,427,338,357,248,249,250,2
2944,'2021/11/13 19:27:38:248',19,427,338,357,246,249,250,2
2945,'2021/11/13 19:27:38:249',19,427,338,359,246,249,250,2
2946,'2021/11/13 19:27:38:249',19,427,337,359,246,249,250,2
2947,'2021/11/13 19:27:38:249',19,429,337,359,246,249,250,2
2948,'2021/11/13 19:27:38:278',19,429,337,359,246,249,251,2
2949,'2021/11/13 19:27:38:279',19,429,337,359,246,250,251,2
2950,'2021/11/13 19:27:38:279',19,429,337,359,247,250,251,2
2951,'2021/11/13 19:27:38:279',19,429,337,357,247,250,251,2
